ID X PCODE,Label
ZUWV4B6 X LJR9,0
ZUWV4B6 X N2MW,1
ZUWV4B6 X AHXO,0
ZUWV4B6 X BSTQ,0
ZUWV4B6 X FM3X,0
ZUWV4B6 X K6QO,0
ZUWV4B6 X QBOL,0
ZUWV4B6 X JWFN,0
ZUWV4B6 X JZ9D,0
ZUWV4B6 X J9JW,0
ZUWV4B6 X GHYX,0
ZUWV4B6 X ECY3,0
3MFG325 X P5DA,0
3MFG325 X RIBP,0
3MFG325 X 8NN1,0
3MFG325 X 7POT,0
3MFG325 X 66FJ,0
3MFG325 X GYSR,0
3MFG325 X SOP4,0
3MFG325 X RVSZ,1
3MFG325 X PYUQ,0
3MFG325 X LJR9,0
3MFG325 X N2MW,0
3MFG325 X AHXO,0
3MFG325 X BSTQ,0
3MFG325 X FM3X,0
3MFG325 X K6QO,1
3MFG325 X QBOL,1
3MFG325 X JWFN,0
3MFG325 X JZ9D,0
3MFG325 X J9JW,0
3MFG325 X GHYX,0
3MFG325 X ECY3,0
M35DTIB X P5DA,0
M35DTIB X RIBP,0
M35DTIB X 8NN1,0
M35DTIB X 7POT,0
M35DTIB X 66FJ,0
M35DTIB X GYSR,0
M35DTIB X SOP4,0
M35DTIB X RVSZ,1
M35DTIB X PYUQ,0
M35DTIB X LJR9,0
M35DTIB X N2MW,0
M35DTIB X AHXO,0
M35DTIB X BSTQ,0
M35DTIB X FM3X,0
M35DTIB X K6QO,0
M35DTIB X QBOL,0
M35DTIB X JWFN,0
M35DTIB X JZ9D,0
M35DTIB X J9JW,0
M35DTIB X GHYX,0
M35DTIB X ECY3,0
4T0ZN2R X P5DA,0
4T0ZN2R X RIBP,0
4T0ZN2R X 8NN1,0
4T0ZN2R X 7POT,0
4T0ZN2R X 66FJ,0
4T0ZN2R X GYSR,0
4T0ZN2R X SOP4,0
4T0ZN2R X RVSZ,0
4T0ZN2R X PYUQ,0
4T0ZN2R X LJR9,0
4T0ZN2R X N2MW,1
4T0ZN2R X AHXO,0
4T0ZN2R X BSTQ,0
4T0ZN2R X FM3X,0
4T0ZN2R X K6QO,0
4T0ZN2R X QBOL,0
4T0ZN2R X JWFN,0
4T0ZN2R X JZ9D,0
4T0ZN2R X J9JW,0
4T0ZN2R X GHYX,0
4T0ZN2R X ECY3,0
3EDQDOL X P5DA,0
3EDQDOL X RIBP,0
3EDQDOL X 8NN1,0
3EDQDOL X 7POT,0
3EDQDOL X 66FJ,0
3EDQDOL X GYSR,0
3EDQDOL X SOP4,0
3EDQDOL X RVSZ,0
3EDQDOL X PYUQ,0
3EDQDOL X LJR9,0
3EDQDOL X N2MW,0
3EDQDOL X AHXO,0
3EDQDOL X BSTQ,0
3EDQDOL X FM3X,0
3EDQDOL X K6QO,1
3EDQDOL X QBOL,0
3EDQDOL X JWFN,0
3EDQDOL X JZ9D,0
3EDQDOL X J9JW,0
3EDQDOL X GHYX,0
3EDQDOL X ECY3,0
7RKH0UO X P5DA,0
7RKH0UO X RIBP,0
7RKH0UO X 8NN1,0
7RKH0UO X 7POT,0
7RKH0UO X 66FJ,0
7RKH0UO X GYSR,0
7RKH0UO X SOP4,0
7RKH0UO X RVSZ,0
7RKH0UO X PYUQ,0
7RKH0UO X LJR9,0
7RKH0UO X N2MW,0
7RKH0UO X AHXO,0
7RKH0UO X BSTQ,0
7RKH0UO X FM3X,0
7RKH0UO X K6QO,1
7RKH0UO X QBOL,0
7RKH0UO X JWFN,0
7RKH0UO X JZ9D,0
7RKH0UO X J9JW,0
7RKH0UO X GHYX,0
7RKH0UO X ECY3,0
ZSNMNWO X P5DA,0
ZSNMNWO X RIBP,0
ZSNMNWO X 8NN1,0
ZSNMNWO X 7POT,0
ZSNMNWO X 66FJ,0
ZSNMNWO X GYSR,0
ZSNMNWO X SOP4,0
ZSNMNWO X RVSZ,0
ZSNMNWO X PYUQ,0
ZSNMNWO X LJR9,0
ZSNMNWO X N2MW,0
ZSNMNWO X AHXO,0
ZSNMNWO X BSTQ,0
ZSNMNWO X FM3X,0
ZSNMNWO X K6QO,1
ZSNMNWO X QBOL,0
ZSNMNWO X JWFN,0
ZSNMNWO X JZ9D,0
ZSNMNWO X J9JW,0
ZSNMNWO X GHYX,0
ZSNMNWO X ECY3,0
MYTIOXE X P5DA,0
MYTIOXE X RIBP,0
MYTIOXE X 8NN1,0
MYTIOXE X 7POT,0
MYTIOXE X 66FJ,0
MYTIOXE X GYSR,0
MYTIOXE X SOP4,0
MYTIOXE X RVSZ,1
MYTIOXE X PYUQ,0
MYTIOXE X LJR9,0
MYTIOXE X N2MW,0
MYTIOXE X AHXO,0
MYTIOXE X BSTQ,0
MYTIOXE X FM3X,0
MYTIOXE X K6QO,0
MYTIOXE X QBOL,0
MYTIOXE X JWFN,0
MYTIOXE X JZ9D,0
MYTIOXE X J9JW,0
MYTIOXE X GHYX,0
MYTIOXE X ECY3,0
NE5DXJI X P5DA,0
NE5DXJI X RIBP,0
NE5DXJI X 8NN1,0
NE5DXJI X 7POT,0
NE5DXJI X 66FJ,0
NE5DXJI X GYSR,0
NE5DXJI X SOP4,0
NE5DXJI X RVSZ,1
NE5DXJI X PYUQ,0
NE5DXJI X LJR9,0
NE5DXJI X N2MW,0
NE5DXJI X AHXO,0
NE5DXJI X BSTQ,0
NE5DXJI X FM3X,0
NE5DXJI X K6QO,0
NE5DXJI X QBOL,0
NE5DXJI X JWFN,0
NE5DXJI X JZ9D,0
NE5DXJI X J9JW,0
NE5DXJI X GHYX,0
NE5DXJI X ECY3,0
T6S9A6S X P5DA,0
T6S9A6S X RIBP,0
T6S9A6S X 8NN1,0
T6S9A6S X 7POT,0
T6S9A6S X 66FJ,0
T6S9A6S X GYSR,0
T6S9A6S X SOP4,0
T6S9A6S X RVSZ,1
T6S9A6S X PYUQ,0
T6S9A6S X LJR9,0
T6S9A6S X N2MW,0
T6S9A6S X AHXO,0
T6S9A6S X BSTQ,0
T6S9A6S X FM3X,0
T6S9A6S X K6QO,0
T6S9A6S X QBOL,0
T6S9A6S X JWFN,0
T6S9A6S X JZ9D,0
T6S9A6S X J9JW,0
T6S9A6S X GHYX,0
T6S9A6S X ECY3,0
1MUPCCG X P5DA,0
1MUPCCG X RIBP,0
1MUPCCG X 8NN1,0
1MUPCCG X 7POT,0
1MUPCCG X 66FJ,0
1MUPCCG X GYSR,0
1MUPCCG X SOP4,0
1MUPCCG X RVSZ,0
1MUPCCG X PYUQ,0
1MUPCCG X LJR9,0
1MUPCCG X N2MW,0
1MUPCCG X AHXO,0
1MUPCCG X BSTQ,0
1MUPCCG X FM3X,0
1MUPCCG X K6QO,1
1MUPCCG X QBOL,1
1MUPCCG X JWFN,0
1MUPCCG X JZ9D,0
1MUPCCG X J9JW,0
1MUPCCG X GHYX,0
1MUPCCG X ECY3,0
REIVMOZ X P5DA,0
REIVMOZ X RIBP,0
REIVMOZ X 8NN1,0
REIVMOZ X 7POT,0
REIVMOZ X 66FJ,0
REIVMOZ X GYSR,0
REIVMOZ X SOP4,0
REIVMOZ X RVSZ,1
REIVMOZ X PYUQ,0
REIVMOZ X LJR9,0
REIVMOZ X N2MW,0
REIVMOZ X AHXO,0
REIVMOZ X BSTQ,0
REIVMOZ X FM3X,0
REIVMOZ X K6QO,0
REIVMOZ X QBOL,0
REIVMOZ X JWFN,0
REIVMOZ X JZ9D,0
REIVMOZ X J9JW,0
REIVMOZ X GHYX,0
REIVMOZ X ECY3,0
XJ33QYM X P5DA,0
XJ33QYM X RIBP,0
XJ33QYM X 8NN1,0
XJ33QYM X 7POT,0
XJ33QYM X 66FJ,0
XJ33QYM X GYSR,0
XJ33QYM X SOP4,0
XJ33QYM X RVSZ,0
XJ33QYM X PYUQ,0
XJ33QYM X LJR9,0
XJ33QYM X N2MW,0
XJ33QYM X AHXO,0
XJ33QYM X BSTQ,0
XJ33QYM X FM3X,0
XJ33QYM X K6QO,1
XJ33QYM X QBOL,0
XJ33QYM X JWFN,0
XJ33QYM X JZ9D,0
XJ33QYM X J9JW,0
XJ33QYM X GHYX,0
XJ33QYM X ECY3,0
CS7KOFE X P5DA,0
CS7KOFE X RIBP,0
CS7KOFE X 8NN1,0
CS7KOFE X 7POT,0
CS7KOFE X 66FJ,0
CS7KOFE X GYSR,0
CS7KOFE X SOP4,0
CS7KOFE X RVSZ,0
CS7KOFE X PYUQ,0
CS7KOFE X LJR9,0
CS7KOFE X N2MW,0
CS7KOFE X AHXO,0
CS7KOFE X BSTQ,0
CS7KOFE X FM3X,0
CS7KOFE X K6QO,1
CS7KOFE X QBOL,0
CS7KOFE X JWFN,0
CS7KOFE X JZ9D,0
CS7KOFE X J9JW,0
CS7KOFE X GHYX,0
CS7KOFE X ECY3,0
F40A0PL X P5DA,0
F40A0PL X RIBP,0
F40A0PL X 8NN1,0
F40A0PL X 7POT,0
F40A0PL X 66FJ,0
F40A0PL X GYSR,0
F40A0PL X SOP4,0
F40A0PL X RVSZ,1
F40A0PL X PYUQ,0
F40A0PL X LJR9,0
F40A0PL X N2MW,0
F40A0PL X AHXO,0
F40A0PL X BSTQ,0
F40A0PL X FM3X,0
F40A0PL X K6QO,0
F40A0PL X QBOL,0
F40A0PL X JWFN,0
F40A0PL X JZ9D,0
F40A0PL X J9JW,0
F40A0PL X GHYX,0
F40A0PL X ECY3,0
DFXKCJQ X P5DA,0
DFXKCJQ X RIBP,0
DFXKCJQ X 8NN1,0
DFXKCJQ X 7POT,0
DFXKCJQ X 66FJ,0
DFXKCJQ X GYSR,0
DFXKCJQ X SOP4,0
DFXKCJQ X RVSZ,0
DFXKCJQ X PYUQ,0
DFXKCJQ X LJR9,0
DFXKCJQ X N2MW,0
DFXKCJQ X AHXO,0
DFXKCJQ X BSTQ,0
DFXKCJQ X FM3X,0
DFXKCJQ X K6QO,1
DFXKCJQ X QBOL,0
DFXKCJQ X JWFN,0
DFXKCJQ X JZ9D,0
DFXKCJQ X J9JW,0
DFXKCJQ X GHYX,0
DFXKCJQ X ECY3,0
HH4FVFY X P5DA,0
HH4FVFY X RIBP,0
HH4FVFY X 8NN1,0
HH4FVFY X 7POT,0
HH4FVFY X 66FJ,0
HH4FVFY X GYSR,0
HH4FVFY X SOP4,0
HH4FVFY X RVSZ,1
HH4FVFY X PYUQ,0
HH4FVFY X LJR9,0
HH4FVFY X N2MW,0
HH4FVFY X AHXO,0
HH4FVFY X BSTQ,0
HH4FVFY X FM3X,0
HH4FVFY X K6QO,0
HH4FVFY X QBOL,0
HH4FVFY X JWFN,0
HH4FVFY X JZ9D,0
HH4FVFY X J9JW,0
HH4FVFY X GHYX,0
HH4FVFY X ECY3,0
CDALQVV X P5DA,0
CDALQVV X RIBP,0
CDALQVV X 8NN1,0
CDALQVV X 7POT,0
CDALQVV X 66FJ,0
CDALQVV X GYSR,0
CDALQVV X SOP4,0
CDALQVV X RVSZ,0
CDALQVV X PYUQ,0
CDALQVV X LJR9,0
CDALQVV X N2MW,0
CDALQVV X AHXO,0
CDALQVV X BSTQ,0
CDALQVV X FM3X,0
CDALQVV X K6QO,1
CDALQVV X QBOL,0
CDALQVV X JWFN,0
CDALQVV X JZ9D,0
CDALQVV X J9JW,0
CDALQVV X GHYX,0
CDALQVV X ECY3,0
YRSFI5F X P5DA,0
YRSFI5F X RIBP,0
YRSFI5F X 8NN1,0
YRSFI5F X 7POT,0
YRSFI5F X 66FJ,0
YRSFI5F X GYSR,0
YRSFI5F X SOP4,0
YRSFI5F X RVSZ,1
YRSFI5F X PYUQ,0
YRSFI5F X LJR9,0
YRSFI5F X N2MW,0
YRSFI5F X AHXO,0
YRSFI5F X BSTQ,0
YRSFI5F X FM3X,0
YRSFI5F X K6QO,1
YRSFI5F X QBOL,0
YRSFI5F X JWFN,0
YRSFI5F X JZ9D,0
YRSFI5F X J9JW,0
YRSFI5F X GHYX,0
YRSFI5F X ECY3,0
4E7FEH3 X P5DA,0
4E7FEH3 X RIBP,0
4E7FEH3 X 8NN1,0
4E7FEH3 X 7POT,0
4E7FEH3 X 66FJ,0
4E7FEH3 X GYSR,0
4E7FEH3 X SOP4,0
4E7FEH3 X RVSZ,0
4E7FEH3 X PYUQ,0
4E7FEH3 X LJR9,0
4E7FEH3 X N2MW,0
4E7FEH3 X AHXO,0
4E7FEH3 X BSTQ,0
4E7FEH3 X FM3X,0
4E7FEH3 X K6QO,1
4E7FEH3 X QBOL,0
4E7FEH3 X JWFN,0
4E7FEH3 X JZ9D,0
4E7FEH3 X J9JW,0
4E7FEH3 X GHYX,0
4E7FEH3 X ECY3,0
TE10PZT X P5DA,0
TE10PZT X RIBP,0
TE10PZT X 8NN1,0
TE10PZT X 7POT,0
TE10PZT X 66FJ,0
TE10PZT X GYSR,0
TE10PZT X SOP4,0
TE10PZT X RVSZ,0
TE10PZT X PYUQ,0
TE10PZT X LJR9,0
TE10PZT X N2MW,0
TE10PZT X AHXO,0
TE10PZT X BSTQ,0
TE10PZT X FM3X,0
TE10PZT X K6QO,1
TE10PZT X QBOL,0
TE10PZT X JWFN,0
TE10PZT X JZ9D,0
TE10PZT X J9JW,0
TE10PZT X GHYX,0
TE10PZT X ECY3,0
8Q09JGQ X P5DA,0
8Q09JGQ X RIBP,0
8Q09JGQ X 8NN1,0
8Q09JGQ X 7POT,0
8Q09JGQ X 66FJ,0
8Q09JGQ X GYSR,0
8Q09JGQ X SOP4,0
8Q09JGQ X RVSZ,1
8Q09JGQ X PYUQ,0
8Q09JGQ X LJR9,0
8Q09JGQ X N2MW,0
8Q09JGQ X AHXO,0
8Q09JGQ X BSTQ,0
8Q09JGQ X FM3X,0
8Q09JGQ X K6QO,0
8Q09JGQ X QBOL,0
8Q09JGQ X JWFN,0
8Q09JGQ X JZ9D,0
8Q09JGQ X J9JW,0
8Q09JGQ X GHYX,0
8Q09JGQ X ECY3,0
X2YQFTW X P5DA,0
X2YQFTW X RIBP,0
X2YQFTW X 8NN1,0
X2YQFTW X 7POT,0
X2YQFTW X 66FJ,0
X2YQFTW X GYSR,0
X2YQFTW X SOP4,0
X2YQFTW X RVSZ,1
X2YQFTW X PYUQ,0
X2YQFTW X LJR9,0
X2YQFTW X N2MW,0
X2YQFTW X AHXO,0
X2YQFTW X BSTQ,0
X2YQFTW X FM3X,0
X2YQFTW X K6QO,0
X2YQFTW X QBOL,0
X2YQFTW X JWFN,0
X2YQFTW X JZ9D,0
X2YQFTW X J9JW,0
X2YQFTW X GHYX,0
X2YQFTW X ECY3,0
KC4IFJ2 X P5DA,0
KC4IFJ2 X RIBP,0
KC4IFJ2 X 8NN1,0
KC4IFJ2 X 7POT,0
KC4IFJ2 X 66FJ,0
KC4IFJ2 X GYSR,0
KC4IFJ2 X SOP4,0
KC4IFJ2 X RVSZ,1
KC4IFJ2 X PYUQ,0
KC4IFJ2 X LJR9,0
KC4IFJ2 X N2MW,0
KC4IFJ2 X AHXO,0
KC4IFJ2 X BSTQ,0
KC4IFJ2 X FM3X,0
KC4IFJ2 X K6QO,0
KC4IFJ2 X QBOL,1
KC4IFJ2 X JWFN,0
KC4IFJ2 X JZ9D,0
KC4IFJ2 X J9JW,0
KC4IFJ2 X GHYX,0
KC4IFJ2 X ECY3,0
YGSUQS2 X P5DA,0
YGSUQS2 X RIBP,0
YGSUQS2 X 8NN1,0
YGSUQS2 X 7POT,0
YGSUQS2 X 66FJ,0
YGSUQS2 X GYSR,0
YGSUQS2 X SOP4,0
YGSUQS2 X RVSZ,1
YGSUQS2 X PYUQ,0
YGSUQS2 X LJR9,0
YGSUQS2 X N2MW,0
YGSUQS2 X AHXO,0
YGSUQS2 X BSTQ,0
YGSUQS2 X FM3X,0
YGSUQS2 X K6QO,0
YGSUQS2 X QBOL,1
YGSUQS2 X JWFN,0
YGSUQS2 X JZ9D,0
YGSUQS2 X J9JW,0
YGSUQS2 X GHYX,0
YGSUQS2 X ECY3,0
M0XGUQV X P5DA,0
M0XGUQV X RIBP,0
M0XGUQV X 8NN1,0
M0XGUQV X 7POT,0
M0XGUQV X 66FJ,0
M0XGUQV X GYSR,0
M0XGUQV X SOP4,0
M0XGUQV X RVSZ,0
M0XGUQV X PYUQ,0
M0XGUQV X LJR9,0
M0XGUQV X N2MW,0
M0XGUQV X AHXO,0
M0XGUQV X BSTQ,0
M0XGUQV X FM3X,0
M0XGUQV X K6QO,1
M0XGUQV X QBOL,0
M0XGUQV X JWFN,0
M0XGUQV X JZ9D,0
M0XGUQV X J9JW,0
M0XGUQV X GHYX,0
M0XGUQV X ECY3,0
R87WG9K X P5DA,0
R87WG9K X RIBP,0
R87WG9K X 8NN1,0
R87WG9K X 7POT,0
R87WG9K X 66FJ,0
R87WG9K X GYSR,0
R87WG9K X SOP4,0
R87WG9K X RVSZ,0
R87WG9K X PYUQ,0
R87WG9K X LJR9,0
R87WG9K X N2MW,0
R87WG9K X AHXO,0
R87WG9K X BSTQ,0
R87WG9K X FM3X,0
R87WG9K X K6QO,1
R87WG9K X QBOL,0
R87WG9K X JWFN,0
R87WG9K X JZ9D,0
R87WG9K X J9JW,0
R87WG9K X GHYX,0
R87WG9K X ECY3,0
YXX809I X P5DA,0
YXX809I X RIBP,0
YXX809I X 8NN1,0
YXX809I X 7POT,0
YXX809I X 66FJ,0
YXX809I X GYSR,0
YXX809I X SOP4,0
YXX809I X RVSZ,1
YXX809I X PYUQ,0
YXX809I X LJR9,0
YXX809I X N2MW,0
YXX809I X AHXO,0
YXX809I X BSTQ,0
YXX809I X FM3X,0
YXX809I X K6QO,0
YXX809I X QBOL,0
YXX809I X JWFN,0
YXX809I X JZ9D,0
YXX809I X J9JW,0
YXX809I X GHYX,0
YXX809I X ECY3,0
M00PRU1 X P5DA,0
M00PRU1 X RIBP,0
M00PRU1 X 8NN1,0
M00PRU1 X 7POT,0
M00PRU1 X 66FJ,0
M00PRU1 X GYSR,0
M00PRU1 X SOP4,0
M00PRU1 X RVSZ,1
M00PRU1 X PYUQ,0
M00PRU1 X LJR9,0
M00PRU1 X N2MW,0
M00PRU1 X AHXO,0
M00PRU1 X BSTQ,0
M00PRU1 X FM3X,0
M00PRU1 X K6QO,0
M00PRU1 X QBOL,0
M00PRU1 X JWFN,0
M00PRU1 X JZ9D,0
M00PRU1 X J9JW,0
M00PRU1 X GHYX,0
M00PRU1 X ECY3,0
NZFSJ3W X P5DA,0
NZFSJ3W X RIBP,0
NZFSJ3W X 8NN1,0
NZFSJ3W X 7POT,0
NZFSJ3W X 66FJ,0
NZFSJ3W X GYSR,0
NZFSJ3W X SOP4,0
NZFSJ3W X RVSZ,1
NZFSJ3W X PYUQ,0
NZFSJ3W X LJR9,0
NZFSJ3W X N2MW,0
NZFSJ3W X AHXO,0
NZFSJ3W X BSTQ,0
NZFSJ3W X FM3X,0
NZFSJ3W X K6QO,0
NZFSJ3W X QBOL,0
NZFSJ3W X JWFN,0
NZFSJ3W X JZ9D,0
NZFSJ3W X J9JW,0
NZFSJ3W X GHYX,0
NZFSJ3W X ECY3,0
M3QGEKC X P5DA,0
M3QGEKC X RIBP,0
M3QGEKC X 8NN1,0
M3QGEKC X 7POT,0
M3QGEKC X 66FJ,0
M3QGEKC X GYSR,0
M3QGEKC X SOP4,0
M3QGEKC X RVSZ,0
M3QGEKC X PYUQ,0
M3QGEKC X LJR9,0
M3QGEKC X N2MW,0
M3QGEKC X AHXO,0
M3QGEKC X BSTQ,0
M3QGEKC X FM3X,0
M3QGEKC X K6QO,0
M3QGEKC X QBOL,0
M3QGEKC X JWFN,0
M3QGEKC X JZ9D,0
M3QGEKC X J9JW,0
M3QGEKC X GHYX,1
M3QGEKC X ECY3,0
P53MHK2 X P5DA,0
P53MHK2 X RIBP,0
P53MHK2 X 8NN1,0
P53MHK2 X 7POT,0
P53MHK2 X 66FJ,0
P53MHK2 X GYSR,0
P53MHK2 X SOP4,0
P53MHK2 X RVSZ,0
P53MHK2 X PYUQ,0
P53MHK2 X LJR9,0
P53MHK2 X N2MW,0
P53MHK2 X AHXO,0
P53MHK2 X BSTQ,0
P53MHK2 X FM3X,0
P53MHK2 X K6QO,1
P53MHK2 X QBOL,0
P53MHK2 X JWFN,0
P53MHK2 X JZ9D,0
P53MHK2 X J9JW,0
P53MHK2 X GHYX,0
P53MHK2 X ECY3,0
DON25OF X P5DA,0
DON25OF X RIBP,0
DON25OF X 8NN1,0
DON25OF X 7POT,0
DON25OF X 66FJ,0
DON25OF X GYSR,0
DON25OF X SOP4,0
DON25OF X RVSZ,0
DON25OF X PYUQ,0
DON25OF X LJR9,0
DON25OF X N2MW,0
DON25OF X AHXO,0
DON25OF X BSTQ,0
DON25OF X FM3X,0
DON25OF X K6QO,1
DON25OF X QBOL,0
DON25OF X JWFN,0
DON25OF X JZ9D,0
DON25OF X J9JW,0
DON25OF X GHYX,0
DON25OF X ECY3,0
JTNZD6B X P5DA,0
JTNZD6B X RIBP,0
JTNZD6B X 8NN1,0
JTNZD6B X 7POT,0
JTNZD6B X 66FJ,0
JTNZD6B X GYSR,0
JTNZD6B X SOP4,0
JTNZD6B X RVSZ,0
JTNZD6B X PYUQ,0
JTNZD6B X LJR9,0
JTNZD6B X N2MW,0
JTNZD6B X AHXO,0
JTNZD6B X BSTQ,0
JTNZD6B X FM3X,0
JTNZD6B X K6QO,0
JTNZD6B X QBOL,1
JTNZD6B X JWFN,0
JTNZD6B X JZ9D,0
JTNZD6B X J9JW,0
JTNZD6B X GHYX,0
JTNZD6B X ECY3,0
20XQD1D X P5DA,0
20XQD1D X RIBP,0
20XQD1D X 8NN1,0
20XQD1D X 7POT,0
20XQD1D X 66FJ,0
20XQD1D X GYSR,0
20XQD1D X SOP4,0
20XQD1D X RVSZ,0
20XQD1D X PYUQ,0
20XQD1D X LJR9,0
20XQD1D X N2MW,0
20XQD1D X AHXO,0
20XQD1D X BSTQ,0
20XQD1D X FM3X,0
20XQD1D X K6QO,1
20XQD1D X QBOL,0
20XQD1D X JWFN,0
20XQD1D X JZ9D,0
20XQD1D X J9JW,0
20XQD1D X GHYX,0
20XQD1D X ECY3,0
7ERLJ2A X P5DA,0
7ERLJ2A X RIBP,0
7ERLJ2A X 8NN1,0
7ERLJ2A X 7POT,0
7ERLJ2A X 66FJ,0
7ERLJ2A X GYSR,0
7ERLJ2A X SOP4,0
7ERLJ2A X RVSZ,0
7ERLJ2A X PYUQ,0
7ERLJ2A X LJR9,0
7ERLJ2A X N2MW,0
7ERLJ2A X AHXO,0
7ERLJ2A X BSTQ,0
7ERLJ2A X FM3X,0
7ERLJ2A X K6QO,1
7ERLJ2A X QBOL,0
7ERLJ2A X JWFN,0
7ERLJ2A X JZ9D,0
7ERLJ2A X J9JW,0
7ERLJ2A X GHYX,0
7ERLJ2A X ECY3,0
0PBTUJA X P5DA,0
0PBTUJA X RIBP,0
0PBTUJA X 8NN1,0
0PBTUJA X 7POT,0
0PBTUJA X 66FJ,1
0PBTUJA X GYSR,0
0PBTUJA X SOP4,0
0PBTUJA X RVSZ,0
0PBTUJA X PYUQ,0
0PBTUJA X LJR9,0
0PBTUJA X N2MW,0
0PBTUJA X AHXO,0
0PBTUJA X BSTQ,0
0PBTUJA X FM3X,0
0PBTUJA X K6QO,0
0PBTUJA X QBOL,0
0PBTUJA X JWFN,0
0PBTUJA X JZ9D,0
0PBTUJA X J9JW,0
0PBTUJA X GHYX,0
0PBTUJA X ECY3,0
ITTYON8 X P5DA,0
ITTYON8 X RIBP,0
ITTYON8 X 8NN1,0
ITTYON8 X 7POT,0
ITTYON8 X 66FJ,0
ITTYON8 X GYSR,0
ITTYON8 X SOP4,0
ITTYON8 X RVSZ,1
ITTYON8 X PYUQ,0
ITTYON8 X LJR9,0
ITTYON8 X N2MW,0
ITTYON8 X AHXO,0
ITTYON8 X BSTQ,0
ITTYON8 X FM3X,0
ITTYON8 X K6QO,0
ITTYON8 X QBOL,0
ITTYON8 X JWFN,0
ITTYON8 X JZ9D,0
ITTYON8 X J9JW,0
ITTYON8 X GHYX,0
ITTYON8 X ECY3,0
UF4FKCJ X P5DA,0
UF4FKCJ X RIBP,0
UF4FKCJ X 8NN1,0
UF4FKCJ X 7POT,0
UF4FKCJ X 66FJ,1
UF4FKCJ X GYSR,0
UF4FKCJ X SOP4,0
UF4FKCJ X RVSZ,0
UF4FKCJ X PYUQ,0
UF4FKCJ X LJR9,0
UF4FKCJ X N2MW,0
UF4FKCJ X AHXO,0
UF4FKCJ X BSTQ,0
UF4FKCJ X FM3X,0
UF4FKCJ X K6QO,0
UF4FKCJ X QBOL,0
UF4FKCJ X JWFN,0
UF4FKCJ X JZ9D,0
UF4FKCJ X J9JW,0
UF4FKCJ X GHYX,0
UF4FKCJ X ECY3,0
DBABHF4 X P5DA,0
DBABHF4 X RIBP,0
DBABHF4 X 8NN1,0
DBABHF4 X 7POT,0
DBABHF4 X 66FJ,0
DBABHF4 X GYSR,0
DBABHF4 X SOP4,0
DBABHF4 X RVSZ,0
DBABHF4 X PYUQ,0
DBABHF4 X LJR9,0
DBABHF4 X N2MW,0
DBABHF4 X AHXO,0
DBABHF4 X BSTQ,0
DBABHF4 X FM3X,0
DBABHF4 X K6QO,0
DBABHF4 X QBOL,0
DBABHF4 X JWFN,0
DBABHF4 X JZ9D,0
DBABHF4 X J9JW,0
DBABHF4 X GHYX,0
DBABHF4 X ECY3,1
SUE0ZKJ X P5DA,0
SUE0ZKJ X RIBP,0
SUE0ZKJ X 8NN1,0
SUE0ZKJ X 7POT,0
SUE0ZKJ X 66FJ,0
SUE0ZKJ X GYSR,0
SUE0ZKJ X SOP4,0
SUE0ZKJ X RVSZ,1
SUE0ZKJ X PYUQ,0
SUE0ZKJ X LJR9,0
SUE0ZKJ X N2MW,0
SUE0ZKJ X AHXO,0
SUE0ZKJ X BSTQ,0
SUE0ZKJ X FM3X,0
SUE0ZKJ X K6QO,0
SUE0ZKJ X QBOL,0
SUE0ZKJ X JWFN,0
SUE0ZKJ X JZ9D,0
SUE0ZKJ X J9JW,0
SUE0ZKJ X GHYX,0
SUE0ZKJ X ECY3,0
EWDFWTZ X P5DA,0
EWDFWTZ X RIBP,0
EWDFWTZ X 8NN1,0
EWDFWTZ X 7POT,0
EWDFWTZ X 66FJ,0
EWDFWTZ X GYSR,0
EWDFWTZ X SOP4,0
EWDFWTZ X RVSZ,1
EWDFWTZ X PYUQ,0
EWDFWTZ X LJR9,0
EWDFWTZ X N2MW,0
EWDFWTZ X AHXO,0
EWDFWTZ X BSTQ,0
EWDFWTZ X FM3X,0
EWDFWTZ X K6QO,0
EWDFWTZ X QBOL,0
EWDFWTZ X JWFN,0
EWDFWTZ X JZ9D,0
EWDFWTZ X J9JW,0
EWDFWTZ X GHYX,0
EWDFWTZ X ECY3,0
NT1NN72 X P5DA,0
NT1NN72 X RIBP,0
NT1NN72 X 8NN1,0
NT1NN72 X 7POT,0
NT1NN72 X 66FJ,0
NT1NN72 X GYSR,0
NT1NN72 X SOP4,0
NT1NN72 X RVSZ,0
NT1NN72 X PYUQ,0
NT1NN72 X LJR9,0
NT1NN72 X N2MW,0
NT1NN72 X AHXO,0
NT1NN72 X BSTQ,0
NT1NN72 X FM3X,0
NT1NN72 X K6QO,1
NT1NN72 X QBOL,0
NT1NN72 X JWFN,0
NT1NN72 X JZ9D,0
NT1NN72 X J9JW,0
NT1NN72 X GHYX,0
NT1NN72 X ECY3,0
KYM46KB X P5DA,0
KYM46KB X RIBP,0
KYM46KB X 8NN1,0
KYM46KB X 7POT,0
KYM46KB X 66FJ,0
KYM46KB X GYSR,0
KYM46KB X SOP4,0
KYM46KB X RVSZ,0
KYM46KB X PYUQ,1
KYM46KB X LJR9,0
KYM46KB X N2MW,0
KYM46KB X AHXO,0
KYM46KB X BSTQ,0
KYM46KB X FM3X,0
KYM46KB X K6QO,0
KYM46KB X QBOL,0
